pokedex_id;variant;name;hp;attack;defense;sp_attack;sp_defense;speed;abilities;taken_normal;taken_fire;taken_water;taken_electric;taken_grass;taken_ice;taken_fight;taken_poison;taken_ground;taken_flying;taken_psychic;taken_bug;taken_rock;taken_ghost;taken_dragon;taken_dark;taken_steel;taken_fairy;classification;type1;type2;height_m;weight_kg;percentage_male;is_legendary;generation;catch_rate;moves
241;;Miltank;95;80;105;40;70;100;['Thick Fat', 'Scrappy', 'Sap Sipper'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Milk Cow Pokemon;normal;;1.2;75.5;0;0;2;100;['Gyro Ball', 'Wake-Up Slap', 'Body Slam', 'Tackle', 'Bide', 'Zen Headbutt', 'Stomp', 'Rollout']
242;;Blissey;255;10;10;75;135;55;['Natural Cure', 'Serene Grace', 'Healer'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Happiness Pokemon;normal;;1.5;46.8;0;0;2;50;['Double Slap', 'Double-Edge', 'Egg Bomb', 'Last Resort', 'Pound', 'Take Down', 'Fling']
243;;Raikou;90;85;75;115;100;115;['Pressure', 'Inner Focus'];1;1;1;0.5;1;1;1;1;2;0.5;1;1;1;1;1;1;0.5;1;Thunder Pokemon;electric;;1.9;178;;1;2;15;['Extrasensory', 'Thunder', 'Thunder Shock', 'Discharge', 'Crunch', 'Bite', 'Spark', 'Thunder Fang', 'Quick Attack']
244;;Entei;115;115;85;90;75;100;['Pressure', 'Inner Focus'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;Volcano Pokemon;fire;;2.1;198;;1;2;15;['Extrasensory', 'Eruption', 'Fire Spin', 'Bite', 'Lava Plume', 'Ember', 'Stomp', 'Fire Fang', 'Fire Blast', 'Sacred Fire', 'Flamethrower']
245;;Suicune;100;75;115;90;115;85;['Pressure', 'Inner Focus'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Aurora Pokemon;water;;2;187;;1;2;15;['Hydro Pump', 'Extrasensory', 'Ice Fang', 'Aurora Beam', 'Blizzard', 'Bite', 'Mirror Coat', 'Gust', 'Bubble Beam', 'Sheer Cold']
246;;Larvitar;50;64;50;45;50;41;['Guts', 'Sand Veil'];0.5;0.5;4;0;4;2;2;0.25;2;0.5;1;1;0.5;1;1;1;2;1;Rock Skin Pokemon;rock;ground;0.6;72;50;0;2;220;['Payback', 'Dark Pulse', 'Thrash', 'Rock Slide', 'Crunch', 'Bite', 'Earthquake', 'Chip Away', 'Stone Edge', 'Hyper Beam']
247;;Pupitar;70;84;70;65;70;51;['Shed Skin'];0.5;0.5;4;0;4;2;2;0.25;2;0.5;1;1;0.5;1;1;1;2;1;Hard Shell Pokemon;rock;ground;1.2;152;50;0;2;160;['Payback', 'Dark Pulse', 'Thrash', 'Rock Slide', 'Crunch', 'Bite', 'Earthquake', 'Chip Away', 'Stone Edge', 'Hyper Beam']
248;;Tyranitar;100;134;110;95;100;61;['Sand Stream', 'Unnerve'];0.5;0.5;2;1;2;1;4;0.5;2;0.5;0;2;1;0.5;1;0.5;2;2;Armor Pokemon;rock;dark;2;202;50;0;2;40;['Payback', 'Ice Fang', 'Dark Pulse', 'Thrash', 'Rock Slide', 'Giga Impact', 'Crunch', 'Bite', 'Earthquake', 'Chip Away', 'Thunder Fang', 'Fire Fang', 'Stone Edge', 'Hyper Beam']
248;mega;Tyranitar;100;164;150;95;120;71;['Sand Stream'];0.5;0.5;2;1;2;1;4;0.5;2;0.5;0;2;1;0.5;1;0.5;2;2;Armor Pokemon;rock;dark;2.5;255;50;0;6;35;['Payback', 'Ice Fang', 'Dark Pulse', 'Thrash', 'Rock Slide', 'Giga Impact', 'Crunch', 'Bite', 'Earthquake', 'Chip Away', 'Thunder Fang', 'Fire Fang', 'Stone Edge', 'Hyper Beam']
249;;Lugia;106;90;130;90;154;110;['Pressure', 'Multiscale'];1;1;1;2;0.5;2;0.25;1;0;1;0.5;1;2;2;1;2;1;1;Diving Pokemon;psychic;flying;5.2;216;;1;2;5;['Hydro Pump', 'Extrasensory', 'Weather Ball', 'Ancient Power', 'Punishment', 'Gust', 'Natural Gift', 'Sky Attack', 'Dragon Rush', 'Future Sight', 'Aeroblast']
250;;Ho-Oh;106;130;90;110;154;90;['Pressure', 'Regenerator'];1;0.5;2;2;0.25;1;0.5;1;0;1;1;0.25;4;1;1;1;0.5;0.5;Rainbow Pokemon;fire;flying;3.8;199;;1;2;5;['Extrasensory', 'Weather Ball', 'Ancient Power', 'Punishment', 'Brave Bird', 'Gust', 'Fire Blast', 'Natural Gift', 'Sky Attack', 'Future Sight', 'Sacred Fire']
251;;Celebi;100;100;100;100;100;100;['Natural Cure'];1;2;0.5;0.5;0.5;2;0.5;2;0.5;2;0.5;4;1;2;1;2;1;1;Time Travel Pokemon;psychic;grass;0.6;5;;1;2;30;['Magical Leaf', 'Ancient Power', 'Leaf Storm', 'Natural Gift', 'Confusion', 'Future Sight']
252;;Treecko;40;45;35;65;55;70;['Overgrow', 'Unburden'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Wood Gecko Pokemon;grass;;0.5;5;88.1;0;3;210;['Absorb', 'Energy Ball', 'Pursuit', 'Endeavor', 'Slam', 'Mega Drain', 'Quick Attack', 'Giga Drain', 'Pound']
253;;Grovyle;50;65;45;85;65;95;['Overgrow', 'Unburden'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Wood Gecko Pokemon;grass;;0.9;21.6;88.1;0;3;165;['Absorb', 'Energy Ball', 'Giga Drain', 'Pursuit', 'Endeavor', 'Slam', 'Mega Drain', 'Leaf Storm', 'Fury Cutter', 'False Swipe', 'Quick Attack', 'X-Scissor', 'Leaf Blade', 'Pound']
254;;Sceptile;70;85;65;105;85;120;['Overgrow', 'Unburden'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Forest Pokemon;grass;;1.7;52.2;88.1;0;3;60;['Absorb', 'Leaf Blade', 'Energy Ball', 'Night Slash', 'Giga Drain', 'Pursuit', 'Endeavor', 'Slam', 'Mega Drain', 'Leaf Storm', 'Fury Cutter', 'False Swipe', 'Quick Attack', 'X-Scissor', 'Dual Chop', 'Pound']
254;mega;Sceptile;70;110;75;145;85;145;['Lightningrod'];1;1;0.25;0.25;0.25;4;1;2;0.5;2;1;2;1;1;2;1;1;2;Forest Pokemon;grass;dragon;1.9;55.2;88.1;0;6;35;['Absorb', 'Leaf Blade', 'Energy Ball', 'Night Slash', 'Giga Drain', 'Pursuit', 'Endeavor', 'Slam', 'Mega Drain', 'Leaf Storm', 'Fury Cutter', 'False Swipe', 'Quick Attack', 'X-Scissor', 'Dual Chop', 'Pound']
255;;Torchic;45;60;40;70;50;45;['Blaze', 'Speed Boost'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;Chick Pokemon;fire;;0.4;2.5;88.1;0;3;210;['Fire Spin', 'Flame Burst', 'Slash', 'Peck', 'Ember', 'Quick Attack', 'Flamethrower', 'Scratch']
256;;Combusken;60;85;60;85;60;55;['Blaze', 'Speed Boost'];1;0.5;2;1;0.5;0.5;1;1;2;2;2;0.25;1;1;1;0.5;0.5;1;Young Fowl Pokemon;fire;fighting;0.9;19.5;88.1;0;3;165;['Double Kick', 'Fire Spin', 'Flame Burst', 'Flame Charge', 'Slash', 'Flare Blitz', 'Peck', 'Ember', 'Quick Attack', 'Flamethrower', 'Scratch', 'Sky Uppercut']
257;;Blaziken;80;120;70;110;70;80;['Blaze', 'Speed Boost'];1;0.5;2;1;0.5;0.5;1;1;2;2;2;0.25;1;1;1;0.5;0.5;1;Blaze Pokemon;fire;fighting;1.9;52;88.1;0;3;60;['Double Kick', 'Fire Punch', 'Fire Spin', 'Flame Burst', 'Flame Charge', 'Brave Bird', 'Slash', 'High Jump Kick', 'Flare Blitz', 'Peck', 'Ember', 'Quick Attack', 'Flamethrower', 'Scratch', 'Blaze Kick', 'Sky Uppercut']
257;mega;Blaziken;80;160;80;130;80;100;['Speed Boost'];1;0.5;2;1;0.5;0.5;1;1;2;2;2;0.25;1;1;1;0.5;0.5;1;Blaze Pokemon;fire;fighting;1.9;52;88.1;0;6;35;['Double Kick', 'Fire Punch', 'Fire Spin', 'Flame Burst', 'Flame Charge', 'Brave Bird', 'Slash', 'High Jump Kick', 'Flare Blitz', 'Peck', 'Ember', 'Quick Attack', 'Flamethrower', 'Scratch', 'Blaze Kick', 'Sky Uppercut']
258;;Mudkip;50;70;50;50;50;40;['Torrent', 'Damp'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Mud Fish Pokemon;water;;0.4;7.6;88.1;0;3;210;['Hydro Pump', 'Take Down', 'Endeavor', 'Mud-Slap', 'Tackle', 'Bide', 'Water Gun', 'Rock Throw', 'Whirlpool']
259;;Marshtomp;70;85;70;60;70;50;['Torrent', 'Damp'];1;0.5;1;0;4;1;1;0.5;1;1;1;1;0.5;1;1;1;0.5;1;Mud Fish Pokemon;water;ground;0.7;28;88.1;0;3;165;['Hydro Pump', 'Muddy Water', 'Take Down', 'Endeavor', 'Rock Slide', 'Earthquake', 'Mud-Slap', 'Tackle', 'Bide', 'Mud Shot', 'Water Gun', 'Rock Throw', 'Mud Bomb', 'Whirlpool']
260;;Swampert;100;110;90;85;90;60;['Torrent', 'Damp'];1;0.5;1;0;4;1;1;0.5;1;1;1;1;0.5;1;1;1;0.5;1;Mud Fish Pokemon;water;ground;1.5;81.9;88.1;0;3;55;['Hydro Pump', 'Muddy Water', 'Mud Bomb', 'Take Down', 'Endeavor', 'Rock Slide', 'Earthquake', 'Mud-Slap', 'Tackle', 'Bide', 'Mud Shot', 'Water Gun', 'Rock Throw', 'Hammer Arm', 'Whirlpool']
260;mega;Swampert;100;150;110;95;110;70;['Swift Swim'];1;0.5;1;0;4;1;1;0.5;1;1;1;1;0.5;1;1;1;0.5;1;Mud Fish Pokemon;water;ground;1.9;102;88.1;0;6;35;['Hydro Pump', 'Muddy Water', 'Mud Bomb', 'Take Down', 'Endeavor', 'Rock Slide', 'Earthquake', 'Mud-Slap', 'Tackle', 'Bide', 'Mud Shot', 'Water Gun', 'Rock Throw', 'Hammer Arm', 'Whirlpool']
261;;Poochyena;35;55;35;30;30;35;['Run Away', 'Quick Feet', 'Rattled'];1;1;1;1;1;1;2;1;1;1;0;2;1;0.5;1;0.5;1;2;Bite Pokemon;dark;;0.5;13.6;50;0;3;250;['Crunch', 'Bite', 'Tackle', 'Sucker Punch', 'Assurance', 'Play Rough', 'Take Down']
262;;Mightyena;70;90;70;60;60;70;['Intimidate', 'Quick Feet', 'Moxie'];1;1;1;1;1;1;2;1;1;1;0;2;1;0.5;1;0.5;1;2;Bite Pokemon;dark;;1;37;50;0;3;155;['Ice Fang', 'Snarl', 'Thief', 'Crunch', 'Bite', 'Tackle', 'Sucker Punch', 'Assurance', 'Play Rough', 'Thunder Fang', 'Fire Fang', 'Take Down']
263;;Zigzagoon;38;30;41;30;41;60;['Pickup', 'Gluttony', 'Quick Feet'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Tiny Racoon Pokemon;normal;;0.4;17.5;50;0;3;250;['Covet', 'Pin Missile', 'Tackle', 'Headbutt', 'Take Down', 'Flail', 'Fling']
263;galar;Zigzagoon;38;30;41;30;41;60;['Pickup', 'Gluttony', 'Quick Feet'];1;1;1;1;1;1;4;1;1;1;0;2;1;0;1;0.5;1;2;Tiny Racoon Pokemon;dark;normal;0.4;17.5;50;0;8;250;['Counter', 'Double-Edge', 'Snarl', 'Pin Missile', 'Tackle', 'Lick', 'Headbutt', 'Take Down']
264;;Linoone;78;70;61;50;61;100;['Pickup', 'Gluttony', 'Quick Feet'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Rush Pokemon;normal;;0.5;32.5;50;0;3;155;['Covet', 'Fury Swipes', 'Double-Edge', 'Pin Missile', 'Tackle', 'Play Rough', 'Slash', 'Headbutt', 'Take Down', 'Flail', 'Fling']
264;galar;Linoone;78;70;61;50;61;100;['Pickup', 'Gluttony', 'Quick Feet'];1;1;1;1;1;1;4;1;1;1;0;2;1;0;1;0.5;1;2;Rush Pokemon;dark;normal;0.5;32.5;50;0;8;155;['Night Slash', 'Fury Swipes', 'Counter', 'Double-Edge', 'Snarl', 'Pin Missile', 'Tackle', 'Lick', 'Headbutt', 'Take Down']
265;;Wurmple;45;45;35;20;30;20;['Shield Dust', 'Run Away'];1;2;1;1;0.5;1;0.5;1;0.5;2;1;1;2;1;1;1;1;1;Worm Pokemon;bug;;0.3;3.6;50;0;3;255;['Bug Bite', 'Poison Sting', 'Tackle']
266;;Silcoon;50;35;55;25;25;15;['Shed Skin'];1;2;1;1;0.5;1;0.5;1;0.5;2;1;1;2;1;1;1;1;1;Cocoon Pokemon;bug;;0.6;10;50;0;3;255;['Snore', 'Bug Bite', 'Poison Sting', 'Tackle']
267;;Beautifly;60;70;50;100;50;65;['Swarm', 'Rivalry'];1;2;1;2;0.25;2;0.25;1;0;2;1;0.5;4;1;1;1;1;1;Butterfly Pokemon;bug;flying;1;28.4;50;0;3;170;['Absorb', 'Poison Sting', 'Silver Wind', 'Rage', 'Mega Drain', 'Tackle', 'Gust', 'Air Cutter', 'Bug Bite', 'Giga Drain', 'Bug Buzz']
268;;Cascoon;50;35;55;25;25;15;['Shed Skin'];1;2;1;1;0.5;1;0.5;1;0.5;2;1;1;2;1;1;1;1;1;Cocoon Pokemon;bug;;0.7;11.5;50;0;3;255;['Snore', 'Bug Bite', 'Poison Sting', 'Tackle']
269;;Dustox;60;50;70;50;90;65;['Shield Dust', 'Compoundeyes'];1;2;1;1;0.25;1;0.25;0.5;1;2;2;0.5;2;1;1;1;1;0.5;Poison Moth Pokemon;bug;poison;1.2;31.6;50;0;3;175;['Poison Sting', 'Silver Wind', 'Venoshock', 'Tackle', 'Gust', 'Psybeam', 'Confusion', 'Bug Bite', 'Bug Buzz']
270;;Lotad;40;30;30;40;50;30;['Swift Swim', 'Rain Dish', 'Own Tempo'];1;1;0.25;1;1;1;1;2;0.5;2;1;2;1;1;1;1;0.5;1;Water Weed Pokemon;water;grass;0.5;2.6;50;0;3;250;['Absorb', 'Energy Ball', 'Astonish', 'Bubble', 'Mega Drain', 'Zen Headbutt', 'Natural Gift', 'Bubble Beam', 'Giga Drain']
271;;Lombre;60;50;50;60;70;50;['Swift Swim', 'Rain Dish', 'Own Tempo'];1;1;0.25;1;1;1;1;2;0.5;2;1;2;1;1;1;1;0.5;1;Jolly Pokemon;water;grass;1.2;32.5;50;0;3;190;['Absorb', 'Hydro Pump', 'Energy Ball', 'Astonish', 'Bubble', 'Fury Swipes', 'Knock Off', 'Mega Drain', 'Zen Headbutt', 'Natural Gift', 'Uproar', 'Fake Out', 'Bubble Beam', 'Giga Drain']
272;;Ludicolo;80;70;70;90;100;70;['Swift Swim', 'Rain Dish', 'Own Tempo'];1;1;0.25;1;1;1;1;2;0.5;2;1;2;1;1;1;1;0.5;1;Carefree Pokemon;water;grass;1.5;55;50;0;3;115;['Absorb', 'Hydro Pump', 'Energy Ball', 'Astonish', 'Bubble', 'Fury Swipes', 'Mega Drain', 'Knock Off', 'Zen Headbutt', 'Natural Gift', 'Uproar', 'Fake Out', 'Bubble Beam', 'Giga Drain']
273;;Seedot;40;40;50;30;30;30;['Chlorophyll', 'Early Bird', 'Pickpocket'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Acorn Pokemon;grass;;0.5;4;50;0;3;250;['Bide', 'Explosion']
274;;Nuzleaf;70;70;40;60;40;60;['Chlorophyll', 'Early Bird', 'Pickpocket'];1;2;0.5;0.5;0.5;2;2;2;0.5;2;0;4;1;0.5;1;0.5;1;2;Wily Pokemon;grass;dark;1;28;50;0;3;190;['Extrasensory', 'Feint Attack', 'Bide', 'Razor Leaf', 'Explosion', 'Fake Out', 'Leaf Blade', 'Razor Wind', 'Pound']
275;;Shiftry;90;100;60;90;60;80;['Chlorophyll', 'Early Bird', 'Pickpocket'];1;2;0.5;0.5;0.5;2;2;2;0.5;2;0;4;1;0.5;1;0.5;1;2;Wickid Pokemon;grass;dark;1.3;59.6;50;0;3;115;['Leaf Blade', 'Extrasensory', 'Feint Attack', 'Hurricane', 'Leaf Storm', 'Bide', 'Razor Leaf', 'Explosion', 'Leaf Tornado', 'Fake Out', 'Razor Wind', 'Pound']
276;;Taillow;40;55;30;30;30;85;['Guts', 'Scrappy'];1;1;1;2;0.5;2;1;1;0;1;1;0.5;2;0;1;1;1;1;TinySwallow Pokemon;normal;flying;0.3;2.3;50;0;3;240;['Wing Attack', 'Aerial Ace', 'Endeavor', 'Brave Bird', 'Peck', 'Reversal', 'Quick Attack', 'Air Slash']
277;;Swellow;60;85;60;75;50;125;['Guts', 'Scrappy'];1;1;1;2;0.5;2;1;1;0;1;1;0.5;2;0;1;1;1;1;Swallow Pokemon;normal;flying;0.7;19.8;50;0;3;135;['Wing Attack', 'Aerial Ace', 'Endeavor', 'Brave Bird', 'Peck', 'Reversal', 'Quick Attack', 'Pluck', 'Air Slash']
278;;Wingull;40;30;30;55;30;85;['Keen Eye', 'Hydration', 'Rain Dish'];1;0.5;0.5;4;1;1;0.5;1;0;1;1;0.5;2;1;1;1;0.5;1;Seagull Pokemon;water;flying;0.6;9.5;50;0;3;240;['Wing Attack', 'Quick Attack', 'Pursuit', 'Aerial Ace', 'Hurricane', 'Water Pulse', 'Water Gun', 'Air Cutter', 'Air Slash']
279;;Pelipper;60;50;100;95;70;65;['Keen Eye', 'Drizzle', 'Rain Dish'];1;0.5;0.5;4;1;1;0.5;1;0;1;1;0.5;2;1;1;1;0.5;1;Water Bird Pokemon;water;flying;1.2;28;50;0;3;145;['Hydro Pump', 'Payback', 'Wing Attack', 'Quick Attack', 'Pursuit', 'Aerial Ace', 'Hurricane', 'Brine', 'Water Pulse', 'Spit Up', 'Air Cutter', 'Water Gun', 'Air Slash', 'Fling']
280;;Ralts;28;25;25;45;35;40;['Synchronize', 'Trace', 'Telepathy'];1;1;1;1;1;1;0.25;2;1;1;0.5;1;1;2;0;1;2;1;Feeling Pokemon;psychic;fairy;0.4;6.6;50;0;3;255;['Magical Leaf', 'Draining Kiss', 'Disarming Voice', 'Dream Eater', 'Stored Power', 'Psychic', 'Confusion', 'Future Sight']
281;;Kirlia;38;35;35;65;55;50;['Synchronize', 'Trace', 'Telepathy'];1;1;1;1;1;1;0.25;2;1;1;0.5;1;1;2;0;1;2;1;Emotion Pokemon;psychic;fairy;0.8;20.2;50;0;3;235;['Magical Leaf', 'Draining Kiss', 'Disarming Voice', 'Dream Eater', 'Stored Power', 'Psychic', 'Confusion', 'Future Sight']
282;;Gardevoir;68;65;65;125;115;80;['Synchronize', 'Trace', 'Telepathy'];1;1;1;1;1;1;0.25;2;1;1;0.5;1;1;2;0;1;2;1;Embrace Pokemon;psychic;fairy;1.6;48.4;50;0;3;70;['Magical Leaf', 'Draining Kiss', 'Disarming Voice', 'Stored Power', 'Dream Eater', 'Psychic', 'Confusion', 'Future Sight', 'Moonblast']
282;mega;Gardevoir;68;85;65;165;135;100;['Pixilate'];1;1;1;1;1;1;0.25;2;1;1;0.5;1;1;2;0;1;2;1;Embrace Pokemon;psychic;fairy;1.6;48.4;50;0;6;35;['Magical Leaf', 'Draining Kiss', 'Disarming Voice', 'Stored Power', 'Dream Eater', 'Psychic', 'Confusion', 'Future Sight', 'Moonblast']
283;;Surskit;40;30;32;50;52;65;['Swift Swim', 'Rain Dish'];1;1;0.5;2;1;0.5;0.5;1;0.5;2;1;1;2;1;1;1;0.5;1;Pond Skater Pokemon;bug;water;0.5;1.7;50;0;3;240;['Bubble Beam', 'Aqua Jet', 'Bubble', 'Quick Attack']
284;;Masquerain;70;60;62;100;82;80;['Intimidate', 'Unnerve'];1;2;1;2;0.25;2;0.25;1;0;2;1;0.5;4;1;1;1;1;1;Eyeball Pokemon;bug;flying;0.8;3.6;50;0;3;140;['Bubble', 'Silver Wind', 'Ominous Wind', 'Gust', 'Air Cutter', 'Quick Attack', 'Bubble Beam', 'Air Slash', 'Aqua Jet', 'Bug Buzz']
285;;Shroomish;60;40;60;40;60;35;['Effect Spore', 'Poison Heal', 'Quick Feet'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Mushroom Pokemon;grass;;0.4;4.5;50;0;3;225;['Absorb', 'Seed Bomb', 'Mega Drain', 'Tackle', 'Headbutt', 'Giga Drain']
286;;Breloom;60;130;80;60;60;70;['Effect Spore', 'Poison Heal', 'Technician'];1;2;0.5;0.5;0.5;2;1;2;0.5;4;2;1;0.5;1;1;0.5;1;2;Mushroom Pokemon;grass;fighting;1.2;39.2;50;0;3;135;['Absorb', 'Seed Bomb', 'Mach Punch', 'Counter', 'Force Palm', 'Mega Drain', 'Tackle', 'Headbutt', 'Dynamic Punch', 'Giga Drain', 'Feint', 'Sky Uppercut']
287;;Slakoth;60;60;60;35;35;30;['Truant'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Slacker Pokemon;normal;;0.8;24;50;0;3;235;['Covet', 'Feint Attack', 'Counter', 'Chip Away', 'Play Rough', 'Flail', 'Scratch']
288;;Vigoroth;80;80;80;55;55;90;['Vital Spirit'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Wild Monkey Pokemon;normal;;1.4;46.5;50;0;3;145;['Covet', 'Feint Attack', 'Fury Swipes', 'Counter', 'Slash', 'Chip Away', 'Play Rough', 'Reversal', 'Uproar', 'Focus Punch', 'Flail', 'Scratch']
289;;Slaking;150;160;100;95;65;100;['Truant'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Lazy Pokemon;normal;;2;130.5;50;0;3;35;['Covet', 'Feint Attack', 'Fury Swipes', 'Counter', 'Punishment', 'Hammer Arm', 'Chip Away', 'Slash', 'Play Rough', 'Reversal', 'Uproar', 'Focus Punch', 'Flail', 'Scratch', 'Fling']
290;;Nincada;31;45;90;30;30;40;['Compoundeyes', 'Run Away'];1;2;2;0;1;2;0.5;0.5;0.5;2;1;1;1;1;1;1;1;1;Trainee Pokemon;bug;ground;0.5;5.5;50;0;3;240;['Absorb', 'Metal Claw', 'Fury Swipes', 'Mud-Slap', 'Dig', 'Bide', 'False Swipe', 'Scratch']
291;;Ninjask;61;90;45;50;50;160;['Speed Boost', 'Infiltrator'];1;2;1;2;0.25;2;0.25;1;0;2;1;0.5;4;1;1;1;1;1;Ninja Pokemon;bug;flying;0.8;12;50;0;3;135;['Absorb', 'Mud-slap', 'Metal Claw', 'Fury Swipes', 'Dig', 'Slash', 'Fury Cutter', 'Bide', 'False Swipe', 'X-Scissor', 'Bug Bite', 'Scratch']
292;;Shedinja;1;90;45;30;30;40;['Wonder Guard'];0;2;1;1;0.5;1;0;0.5;0.5;2;1;0.5;2;2;1;2;1;1;Shed Pokemon;bug;ghost;0.8;1.2;;0;3;250;['Absorb', 'Mud-slap', 'Metal Claw', 'Fury Swipes', 'Shadow Ball', 'Shadow Sneak', 'Dig', 'Bide', 'Phantom Force', 'False Swipe', 'Scratch']
293;;Whismur;64;51;23;51;23;28;['Soundproof', 'Rattled'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Whisper Pokemon;normal;;0.6;16.3;50;0;3;250;['Astonish', 'Synchronoise', 'Echoed Voice', 'Uproar', 'Stomp', 'Hyper Voice', 'Pound']
294;;Loudred;84;71;43;71;43;48;['Soundproof', 'Scrappy'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Big Voice Pokemon;normal;;1;40.5;50;0;3;180;['Astonish', 'Synchronoise', 'Echoed Voice', 'Bite', 'Stomp', 'Uproar', 'Hyper Voice', 'Pound']
295;;Exploud;104;91;63;91;73;68;['Soundproof', 'Scrappy'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Loud Noise Pokemon;normal;;1.5;84;50;0;3;100;['Boomburst', 'Ice Fang', 'Astonish', 'Synchronoise', 'Crunch', 'Bite', 'Echoed Voice', 'Hyper Beam', 'Thunder Fang', 'Stomp', 'Fire Fang', 'Uproar', 'Hyper Voice', 'Pound']
296;;Makuhita;72;60;30;20;30;25;['Thick Fat', 'Guts', 'Sheer Force'];1;1;1;1;1;1;1;1;1;2;2;0.5;0.5;1;1;0.5;1;2;Guts Pokemon;fighting;;1;86.4;75.4;0;3;250;['Heavy Slam', 'Vital Throw', 'Force Palm', 'Wake-Up Slap', 'Arm Thrust', 'Knock Off', 'Close Combat', 'Tackle', 'Seismic Toss', 'Reversal', 'Fake Out', 'Smelling Salts']
297;;Hariyama;144;120;60;40;60;50;['Thick Fat', 'Guts', 'Sheer Force'];1;1;1;1;1;1;1;1;1;2;2;0.5;0.5;1;1;0.5;1;2;Arm Thrust Pokemon;fighting;;2.3;253.8;75.4;0;3;120;['Heavy Slam', 'Vital Throw', 'Force Palm', 'Wake-Up Slap', 'Arm Thrust', 'Knock Off', 'Brine', 'Close Combat', 'Tackle', 'Seismic Toss', 'Reversal', 'Fake Out', 'Smelling Salts']
298;;Azurill;50;20;40;20;40;20;['Thick Fat', 'Huge Power', 'Sap Sipper'];1;1;1;1;1;1;1;2;1;1;1;0.5;1;0;0;0.5;2;1;Polka Dot Pokemon;normal;fairy;0.2;2;24.6;0;3;255;['Bubble', 'Bounce', 'Slam', 'Water Gun', 'Bubble Beam']
299;;Nosepass;30;45;135;45;90;30;['Sturdy', 'Magnet Pull', 'Sand Force'];0.5;0.5;2;1;2;1;2;0.5;2;0.5;1;1;1;1;1;1;2;1;Compass Pokemon;rock;;1;97;50;0;3;175;['Power Gem', 'Zap Cannon', 'Rock Slide', 'Discharge', 'Earth Power', 'Spark', 'Tackle', 'Rock Blast', 'Stone Edge', 'Rock Throw']
300;;Skitty;50;45;45;35;35;50;['Cute Charm', 'Normalize', 'Wonder Skin '];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Kitten Pokemon;normal;;0.6;11;24.6;0;3;245;['Covet', 'Feint Attack', 'Disarming Voice', 'Wake-Up Slap', 'Double Slap', 'Double-Edge', 'Tackle', 'Play Rough', 'Fake Out']
301;;Delcatty;70;65;65;55;55;90;['Cute Charm', 'Normalize', 'Wonder Skin '];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Prim Pokemon;normal;;1.1;32.6;24.6;0;3;170;['Covet', 'Feint Attack', 'Disarming Voice', 'Double Slap', 'Tackle', 'Wake-up Slap', 'Play Rough', 'Fake Out', 'Double-edge']
302;;Sableye;50;75;75;65;65;50;['Keen Eye', 'Stall', 'Prankster'];0;1;1;1;1;1;0;0.5;1;1;0;1;1;1;1;1;1;2;Darkness Pokemon;dark;ghost;0.5;11;50;0;3;175;['Shadow Claw', 'Feint Attack', 'Astonish', 'Fury Swipes', 'Power Gem', 'Shadow Ball', 'Punishment', 'Shadow Sneak', 'Knock Off', 'Night Shade', 'Foul Play', 'Zen Headbutt', 'Fake Out', 'Scratch']
302;mega;Sableye;50;85;125;85;115;20;['Magic Bounce'];0;1;1;1;1;1;0;0.5;1;1;0;1;1;1;1;1;1;2;Darkness Pokemon;dark;ghost;0.5;161;50;0;6;115;['Shadow Claw', 'Feint Attack', 'Astonish', 'Fury Swipes', 'Power Gem', 'Shadow Ball', 'Punishment', 'Shadow Sneak', 'Knock Off', 'Night Shade', 'Foul Play', 'Zen Headbutt', 'Fake Out', 'Scratch']
